Vardas              Pavarde             Egzaminas           Rezultatas          
Vardenis1084        Pavardenis1084      4                   2.4                 
Vardenis1335        Pavardenis1335      4                   2.4                 
Vardenis1674        Pavardenis1674      4                   2.4                 
Vardenis2030        Pavardenis2030      4                   2.4                 
Vardenis2789        Pavardenis2789      4                   2.4                 
Vardenis3023        Pavardenis3023      4                   2.4                 
Vardenis3056        Pavardenis3056      4                   2.4                 
Vardenis3263        Pavardenis3263      4                   2.4                 
Vardenis3937        Pavardenis3937      4                   2.4                 
Vardenis4276        Pavardenis4276      4                   2.4                 
Vardenis4487        Pavardenis4487      4                   2.4                 
Vardenis5268        Pavardenis5268      4                   2.4                 
Vardenis5312        Pavardenis5312      4                   2.4                 
Vardenis5428        Pavardenis5428      4                   2.4                 
Vardenis6043        Pavardenis6043      4                   2.4                 
